ID,Ticker,Action,Type,Side,Price,Volume,Cancel_Target_ID
22106,-1,Cancel,-1,-1,-1,-1,22098
22107,2313,Add,M,Sell,-1,521,-1
22108,2313,Add,L,Buy,167.05,170,-1
22109,-1,Cancel,-1,-1,-1,-1,22097
22110,-1,Cancel,-1,-1,-1,-1,22101
22111,-1,Cancel,-1,-1,-1,-1,22108
22112,2211,Add,L,Buy,64.05,242,-1
22113,2313,Add,L,Buy,151.45,375,-1
22114,2313,Add,L,Sell,124.45,231,-1
22115,1131,Add,L,Buy,182.17,520,-1
22116,2313,Add,M,Sell,-1,82,-1
22117,-1,Cancel,-1,-1,-1,-1,22113
22118,1131,Add,L,Buy,139.41,207,-1
22119,-1,Cancel,-1,-1,-1,-1,22112
22120,1131,Add,M,Sell,-1,9,-1
22121,-1,Cancel,-1,-1,-1,-1,22115
22122,2313,Add,L,Buy,194.74,456,-1
22123,-1,Cancel,-1,-1,-1,-1,22114
22124,-1,Cancel,-1,-1,-1,-1,22122
22125,-1,Cancel,-1,-1,-1,-1,22118
22126,2313,Add,L,Buy,87.22,325,-1
22127,-1,Cancel,-1,-1,-1,-1,22126
22128,1131,Add,M,Buy,-1,396,-1
22129,1131,Add,L,Sell,182.73,137,-1
22130,2313,Add,L,Buy,237.26,492,-1
22131,-1,Cancel,-1,-1,-1,-1,22129
22132,1131,Add,M,Buy,-1,167,-1
22133,2313,Add,L,Buy,150.25,16,-1
22134,-1,Cancel,-1,-1,-1,-1,22130
22135,2211,Add,L,Buy,70.68,92,-1
22136,2211,Add,L,Buy,204.08,579,-1
22137,2313,Add,L,Buy,121.72,457,-1
22138,-1,Cancel,-1,-1,-1,-1,22135
22139,-1,Cancel,-1,-1,-1,-1,22133
22140,2313,Add,L,Buy,146.23,1,-1
22141,2211,Add,L,Sell,128.54,373,-1
22142,1131,Add,L,Sell,152.87,56,-1
22143,1131,Add,L,Buy,67.34,27,-1
22144,2313,Add,M,Buy,-1,35,-1
22145,2211,Add,L,Sell,223.06,419,-1
22146,-1,Cancel,-1,-1,-1,-1,22137
22147,-1,Cancel,-1,-1,-1,-1,22145
22148,-1,Cancel,-1,-1,-1,-1,22142
22149,1131,Add,L,Buy,177.71,346,-1
22150,-1,Cancel,-1,-1,-1,-1,22141
22151,1131,Add,M,Sell,-1,250,-1
22152,2313,Add,L,Sell,113.91,402,-1
22153,2211,Add,L,Sell,129.82,232,-1
22154,-1,Cancel,-1,-1,-1,-1,22140
22155,2313,Add,M,Buy,-1,326,-1
22156,1131,Add,L,Buy,140.05,391,-1
22157,-1,Cancel,-1,-1,-1,-1,22156
22158,2313,Add,L,Sell,187.52,69,-1
22159,-1,Cancel,-1,-1,-1,-1,22152
22160,2313,Add,L,Sell,185.34,577,-1
22161,2211,Add,L,Sell,191.75,508,-1
22162,1131,Add,L,Sell,232.10,188,-1
22163,-1,Cancel,-1,-1,-1,-1,22136
22164,-1,Cancel,-1,-1,-1,-1,22149
22165,-1,Cancel,-1,-1,-1,-1,22153
22166,-1,Cancel,-1,-1,-1,-1,22158
22167,2211,Add,L,Sell,188.26,254,-1
22168,-1,Cancel,-1,-1,-1,-1,22161
22169,-1,Cancel,-1,-1,-1,-1,22143
22170,2211,Add,L,Sell,217.08,53,-1
22171,-1,Cancel,-1,-1,-1,-1,22160
22172,2313,Add,L,Buy,82.80,235,-1
22173,-1,Cancel,-1,-1,-1,-1,22162
22174,-1,Cancel,-1,-1,-1,-1,22172
22175,-1,Cancel,-1,-1,-1,-1,22167
22176,2313,Add,L,Buy,213.01,24,-1
22177,-1,Cancel,-1,-1,-1,-1,22176
22178,1131,Add,L,Sell,230.37,430,-1
22179,2313,Add,L,Sell,148.13,570,-1
22180,2313,Add,M,Sell,-1,204,-1
22181,2211,Add,L,Sell,97.40,253,-1
22182,-1,Cancel,-1,-1,-1,-1,22170
22183,2211,Add,L,Sell,81.70,306,-1
22184,2313,Add,M,Sell,-1,11,-1
22185,-1,Cancel,-1,-1,-1,-1,22183
22186,-1,Cancel,-1,-1,-1,-1,22178
22187,1131,Add,M,Sell,-1,216,-1
22188,-1,Cancel,-1,-1,-1,-1,22179
22189,1131,Add,M,Sell,-1,253,-1
22190,1131,Add,L,Buy,198.99,175,-1
22191,-1,Cancel,-1,-1,-1,-1,22190
22192,-1,Cancel,-1,-1,-1,-1,22181
22193,2211,Add,L,Buy,86.81,407,-1
22194,2211,Add,L,Buy,154.87,454,-1
22195,-1,Cancel,-1,-1,-1,-1,22193
22196,-1,Cancel,-1,-1,-1,-1,22194
22197,1131,Add,L,Buy,225.32,51,-1
22198,1131,Add,M,Buy,-1,576,-1
22199,-1,Cancel,-1,-1,-1,-1,22197
22200,2313,Add,L,Sell,157.49,149,-1
22201,1131,Add,L,Sell,49.08,353,-1
22202,1131,Add,M,Sell,-1,91,-1
22203,1131,Add,L,Buy,190.92,360,-1
22204,2313,Add,M,Buy,-1,333,-1
22205,-1,Cancel,-1,-1,-1,-1,22200
22206,-1,Cancel,-1,-1,-1,-1,22203
22207,-1,Cancel,-1,-1,-1,-1,22201
22208,1131,Add,L,Buy,58.64,88,-1
22209,-1,Cancel,-1,-1,-1,-1,22208
22210,2211,Add,L,Sell,204.03,225,-1
22211,2313,Add,M,Sell,-1,421,-1
22212,1131,Add,L,Buy,42.01,288,-1
22213,-1,Cancel,-1,-1,-1,-1,22210
22214,-1,Cancel,-1,-1,-1,-1,22212
22215,2313,Add,M,Buy,-1,386,-1
22216,2313,Add,L,Sell,72.43,502,-1
22217,2211,Add,L,Buy,40.75,266,-1
22218,2211,Add,M,Buy,-1,347,-1
22219,-1,Cancel,-1,-1,-1,-1,22217
22220,-1,Cancel,-1,-1,-1,-1,22216
22221,2313,Add,L,Sell,147.11,104,-1
22222,2211,Add,L,Buy,163.89,105,-1
22223,2313,Add,L,Buy,160.72,590,-1
22224,2211,Add,M,Sell,-1,502,-1
22225,2211,Add,L,Buy,151.73,63,-1
22226,-1,Cancel,-1,-1,-1,-1,22221
22227,2211,Add,L,Sell,150.45,328,-1
22228,2211,Add,L,Buy,122.96,156,-1
22229,-1,Cancel,-1,-1,-1,-1,22222
22230,-1,Cancel,-1,-1,-1,-1,22225
22231,1131,Add,M,Sell,-1,406,-1
22232,2313,Add,M,Sell,-1,92,-1
22233,1131,Add,L,Buy,98.50,322,-1
22234,-1,Cancel,-1,-1,-1,-1,22227
22235,-1,Cancel,-1,-1,-1,-1,22223
22236,1131,Add,M,Buy,-1,419,-1
22237,2313,Add,L,Buy,153.13,590,-1
22238,2313,Add,L,Buy,99.40,66,-1
22239,2211,Add,L,Buy,63.26,417,-1
22240,2313,Add,L,Sell,154.10,19,-1
22241,2211,Add,L,Buy,188.63,150,-1
22242,-1,Cancel,-1,-1,-1,-1,22228
22243,2211,Add,L,Buy,95.00,320,-1
22244,-1,Cancel,-1,-1,-1,-1,22241
22245,1131,Add,L,Buy,220.46,389,-1
22246,-1,Cancel,-1,-1,-1,-1,22237
22247,-1,Cancel,-1,-1,-1,-1,22245
22248,-1,Cancel,-1,-1,-1,-1,22240
22249,2211,Add,L,Buy,51.54,405,-1
22250,-1,Cancel,-1,-1,-1,-1,22238
22251,2211,Add,L,Buy,160.48,46,-1
22252,-1,Cancel,-1,-1,-1,-1,22239
22253,-1,Cancel,-1,-1,-1,-1,22233
22254,-1,Cancel,-1,-1,-1,-1,22251
22255,1131,Add,L,Sell,61.21,178,-1
22256,1131,Add,M,Buy,-1,92,-1
22257,-1,Cancel,-1,-1,-1,-1,22249
22258,2211,Add,L,Sell,118.34,349,-1
22259,2211,Add,M,Sell,-1,483,-1
22260,-1,Cancel,-1,-1,-1,-1,22243
22261,2211,Add,L,Sell,193.55,279,-1
22262,2313,Add,L,Sell,227.73,546,-1
22263,2313,Add,L,Buy,98.27,165,-1
22264,-1,Cancel,-1,-1,-1,-1,22258
22265,2211,Add,L,Buy,198.12,329,-1
22266,1131,Add,M,Buy,-1,23,-1
22267,2211,Add,L,Buy,196.34,517,-1
22268,-1,Cancel,-1,-1,-1,-1,22261
22269,2211,Add,L,Buy,163.19,91,-1
22270,2211,Add,L,Sell,95.37,418,-1
22271,2211,Add,L,Buy,100.56,402,-1
22272,-1,Cancel,-1,-1,-1,-1,22270
22273,2313,Add,L,Sell,226.65,358,-1
22274,-1,Cancel,-1,-1,-1,-1,22271
22275,1131,Add,L,Sell,191.69,407,-1
22276,1131,Add,L,Sell,136.92,66,-1
22277,2313,Add,L,Sell,86.05,322,-1
22278,-1,Cancel,-1,-1,-1,-1,22267
22279,2211,Add,L,Sell,221.33,233,-1
22280,-1,Cancel,-1,-1,-1,-1,22263
22281,1131,Add,L,Buy,185.31,309,-1
22282,-1,Cancel,-1,-1,-1,-1,22276
22283,-1,Cancel,-1,-1,-1,-1,22279
22284,-1,Cancel,-1,-1,-1,-1,22275
22285,2211,Add,M,Buy,-1,343,-1
22286,-1,Cancel,-1,-1,-1,-1,22277
22287,-1,Cancel,-1,-1,-1,-1,22265
22288,2211,Add,L,Buy,62.23,75,-1
22289,2313,Add,L,Sell,202.22,168,-1
22290,-1,Cancel,-1,-1,-1,-1,22289
22291,2313,Add,L,Buy,128.44,106,-1
22292,2313,Add,M,Buy,-1,559,-1
22293,-1,Cancel,-1,-1,-1,-1,22269
22294,2211,Add,M,Buy,-1,294,-1
22295,2313,Add,M,Sell,-1,90,-1
22296,1131,Add,M,Sell,-1,320,-1
22297,2313,Add,M,Buy,-1,422,-1
22298,2313,Add,M,Sell,-1,533,-1
22299,1131,Add,M,Buy,-1,60,-1
22300,1131,Add,L,Sell,177.72,444,-1
22301,-1,Cancel,-1,-1,-1,-1,22273
22302,-1,Cancel,-1,-1,-1,-1,22288
22303,2313,Add,M,Buy,-1,317,-1
22304,-1,Cancel,-1,-1,-1,-1,22281
22305,-1,Cancel,-1,-1,-1,-1,22291
22306,2313,Add,L,Sell,45.68,310,-1
22307,-1,Cancel,-1,-1,-1,-1,22300
22308,-1,Cancel,-1,-1,-1,-1,22306
22309,1131,Add,L,Buy,110.23,70,-1
22310,-1,Cancel,-1,-1,-1,-1,22262
22311,-1,Cancel,-1,-1,-1,-1,22255
22312,-1,Cancel,-1,-1,-1,-1,22309
22313,1131,Add,M,Buy,-1,179,-1
22314,2211,Add,M,Buy,-1,200,-1
22315,2211,Add,M,Buy,-1,90,-1
22316,2211,Add,L,Buy,220.34,194,-1
22317,-1,Cancel,-1,-1,-1,-1,22316
22318,2211,Add,M,Sell,-1,334,-1
22319,1131,Add,M,Sell,-1,136,-1
22320,2211,Add,L,Buy,56.43,178,-1
22321,-1,Cancel,-1,-1,-1,-1,22320
22322,2313,Add,L,Buy,183.76,81,-1
22323,2211,Add,L,Buy,199.50,547,-1
22324,-1,Cancel,-1,-1,-1,-1,22322
22325,1131,Add,L,Buy,236.78,79,-1
22326,1131,Add,L,Buy,156.58,206,-1
22327,2313,Add,L,Buy,150.59,588,-1
22328,-1,Cancel,-1,-1,-1,-1,22326
22329,-1,Cancel,-1,-1,-1,-1,22323
22330,-1,Cancel,-1,-1,-1,-1,22327
22331,2211,Add,L,Sell,83.64,2,-1
22332,-1,Cancel,-1,-1,-1,-1,22331
22333,2313,Add,L,Sell,101.13,496,-1
22334,1131,Add,M,Buy,-1,566,-1
22335,-1,Cancel,-1,-1,-1,-1,22333
22336,1131,Add,L,Buy,119.18,56,-1
22337,-1,Cancel,-1,-1,-1,-1,22325
22338,2313,Add,L,Sell,207.96,565,-1
22339,-1,Cancel,-1,-1,-1,-1,22338
22340,-1,Cancel,-1,-1,-1,-1,22336
22341,2313,Add,M,Sell,-1,479,-1
22342,2313,Add,M,Buy,-1,397,-1
22343,2211,Add,M,Sell,-1,394,-1
22344,2313,Add,L,Sell,141.96,166,-1
22345,-1,Cancel,-1,-1,-1,-1,22344
22346,2313,Add,L,Sell,196.54,450,-1
22347,-1,Cancel,-1,-1,-1,-1,22346
22348,1131,Add,L,Buy,181.77,357,-1
22349,-1,Cancel,-1,-1,-1,-1,22348
22350,2211,Add,L,Buy,210.80,182,-1
22351,2313,Add,L,Sell,170.22,335,-1
22352,2313,Add,L,Sell,229.70,96,-1
22353,2211,Add,L,Sell,202.32,209,-1
22354,-1,Cancel,-1,-1,-1,-1,22350
22355,-1,Cancel,-1,-1,-1,-1,22353
22356,2313,Add,L,Buy,55.64,262,-1
22357,-1,Cancel,-1,-1,-1,-1,22356
22358,-1,Cancel,-1,-1,-1,-1,22351
22359,1131,Add,M,Sell,-1,223,-1
22360,2313,Add,L,Sell,129.48,377,-1
22361,-1,Cancel,-1,-1,-1,-1,22352
22362,-1,Cancel,-1,-1,-1,-1,22360
22363,2313,Add,L,Buy,75.59,402,-1
22364,2313,Add,L,Buy,123.06,71,-1
22365,2313,Add,M,Sell,-1,389,-1
22366,-1,Cancel,-1,-1,-1,-1,22363
22367,2211,Add,M,Sell,-1,571,-1
22368,-1,Cancel,-1,-1,-1,-1,22364
22369,2211,Add,L,Sell,77.07,77,-1
22370,-1,Cancel,-1,-1,-1,-1,22369
22371,2211,Add,M,Sell,-1,403,-1
22372,2211,Add,M,Sell,-1,98,-1
22373,1131,Add,L,Sell,166.45,232,-1
22374,-1,Cancel,-1,-1,-1,-1,22373
22375,1131,Add,L,Buy,48.43,313,-1
22376,-1,Cancel,-1,-1,-1,-1,22375
22377,2211,Add,L,Buy,98.14,350,-1
22378,2211,Add,M,Sell,-1,253,-1
22379,-1,Cancel,-1,-1,-1,-1,22377
22380,1131,Add,M,Sell,-1,319,-1
22381,1131,Add,L,Sell,176.42,245,-1
22382,2313,Add,L,Sell,91.58,448,-1
22383,2211,Add,L,Sell,156.08,563,-1
22384,2211,Add,M,Sell,-1,323,-1
22385,2313,Add,L,Buy,205.96,235,-1
22386,2211,Add,M,Buy,-1,384,-1
22387,-1,Cancel,-1,-1,-1,-1,22381
22388,2313,Add,L,Sell,65.14,405,-1
22389,1131,Add,L,Sell,191.16,560,-1
22390,1131,Add,L,Buy,91.40,405,-1
22391,1131,Add,M,Sell,-1,340,-1
22392,2211,Add,M,Buy,-1,119,-1
22393,-1,Cancel,-1,-1,-1,-1,22383
22394,2211,Add,L,Buy,77.43,122,-1
22395,2313,Add,L,Buy,69.40,457,-1
22396,-1,Cancel,-1,-1,-1,-1,22388
22397,2211,Add,L,Sell,163.92,137,-1
22398,2211,Add,L,Buy,124.08,421,-1
22399,-1,Cancel,-1,-1,-1,-1,22390
22400,-1,Cancel,-1,-1,-1,-1,22394
22401,2211,Add,L,Sell,46.82,543,-1
22402,-1,Cancel,-1,-1,-1,-1,22395
22403,-1,Cancel,-1,-1,-1,-1,22382
22404,2313,Add,L,Sell,128.19,525,-1
22405,-1,Cancel,-1,-1,-1,-1,22401
22406,2211,Add,L,Buy,60.91,296,-1
22407,2313,Add,L,Sell,197.03,59,-1
22408,2211,Add,M,Sell,-1,159,-1
22409,-1,Cancel,-1,-1,-1,-1,22397
22410,2211,Add,L,Sell,179.66,20,-1
22411,-1,Cancel,-1,-1,-1,-1,22389
22412,-1,Cancel,-1,-1,-1,-1,22385
22413,-1,Cancel,-1,-1,-1,-1,22407
22414,1131,Add,L,Sell,68.11,106,-1
22415,-1,Cancel,-1,-1,-1,-1,22414
22416,2313,Add,M,Sell,-1,43,-1
22417,2313,Add,L,Buy,190.19,18,-1
22418,-1,Cancel,-1,-1,-1,-1,22398
22419,-1,Cancel,-1,-1,-1,-1,22410
22420,-1,Cancel,-1,-1,-1,-1,22406
22421,-1,Cancel,-1,-1,-1,-1,22417
22422,-1,Cancel,-1,-1,-1,-1,22404
22423,1131,Add,L,Buy,70.03,234,-1
22424,-1,Cancel,-1,-1,-1,-1,22423
22425,1131,Add,L,Buy,177.25,452,-1
22426,2211,Add,L,Buy,218.55,474,-1
22427,2313,Add,L,Buy,189.41,576,-1
22428,-1,Cancel,-1,-1,-1,-1,22425
22429,-1,Cancel,-1,-1,-1,-1,22427
22430,2313,Add,L,Buy,160.82,146,-1
22431,-1,Cancel,-1,-1,-1,-1,22426
22432,1131,Add,M,Sell,-1,182,-1
22433,-1,Cancel,-1,-1,-1,-1,22430
22434,2313,Add,L,Buy,195.18,435,-1
22435,-1,Cancel,-1,-1,-1,-1,22434
22436,2211,Add,L,Buy,82.46,29,-1
22437,2211,Add,M,Buy,-1,452,-1
22438,2313,Add,M,Sell,-1,97,-1
22439,-1,Cancel,-1,-1,-1,-1,22436
22440,2211,Add,L,Buy,47.82,278,-1
22441,2313,Add,L,Sell,226.69,344,-1
22442,-1,Cancel,-1,-1,-1,-1,22441
22443,2313,Add,M,Sell,-1,155,-1
22444,2211,Add,L,Buy,48.79,523,-1
22445,-1,Cancel,-1,-1,-1,-1,22444
22446,-1,Cancel,-1,-1,-1,-1,22440
22447,2211,Add,L,Sell,213.64,350,-1
22448,2313,Add,M,Sell,-1,311,-1
22449,-1,Cancel,-1,-1,-1,-1,22447
22450,2211,Add,M,Sell,-1,63,-1
22451,2211,Add,L,Sell,126.02,249,-1
22452,2313,Add,L,Buy,179.84,549,-1
22453,2211,Add,M,Sell,-1,312,-1
22454,2211,Add,L,Sell,66.87,321,-1
22455,-1,Cancel,-1,-1,-1,-1,22451
22456,-1,Cancel,-1,-1,-1,-1,22454
22457,-1,Cancel,-1,-1,-1,-1,22452
22458,1131,Add,L,Buy,44.13,414,-1
22459,-1,Cancel,-1,-1,-1,-1,22458
22460,2211,Add,L,Sell,92.04,459,-1
22461,-1,Cancel,-1,-1,-1,-1,22460
22462,1131,Add,L,Buy,152.91,406,-1
22463,-1,Cancel,-1,-1,-1,-1,22462
22464,1131,Add,L,Buy,63.08,167,-1
22465,1131,Add,L,Buy,125.76,459,-1
22466,-1,Cancel,-1,-1,-1,-1,22464
22467,-1,Cancel,-1,-1,-1,-1,22465
22468,1131,Add,L,Sell,142.33,500,-1
22469,-1,Cancel,-1,-1,-1,-1,22468
22470,2211,Add,L,Sell,151.16,83,-1
22471,1131,Add,L,Sell,85.26,226,-1
22472,2313,Add,L,Sell,132.88,283,-1
22473,2313,Add,L,Sell,160.65,345,-1
22474,2313,Add,L,Sell,194.29,255,-1
22475,-1,Cancel,-1,-1,-1,-1,22470
22476,-1,Cancel,-1,-1,-1,-1,22474
22477,2313,Add,M,Buy,-1,139,-1
22478,2313,Add,L,Sell,123.46,51,-1
22479,-1,Cancel,-1,-1,-1,-1,22472
22480,2211,Add,L,Buy,145.23,585,-1
22481,-1,Cancel,-1,-1,-1,-1,22478
22482,2211,Add,L,Buy,40.70,170,-1
22483,-1,Cancel,-1,-1,-1,-1,22480
22484,1131,Add,L,Sell,150.03,524,-1
22485,1131,Add,L,Buy,119.53,374,-1
22486,2313,Add,L,Buy,116.32,452,-1
22487,2313,Add,M,Sell,-1,97,-1
22488,1131,Add,L,Sell,127.88,62,-1
22489,-1,Cancel,-1,-1,-1,-1,22485
22490,2313,Add,L,Sell,88.66,276,-1
22491,2211,Add,M,Buy,-1,5,-1
22492,-1,Cancel,-1,-1,-1,-1,22473
22493,-1,Cancel,-1,-1,-1,-1,22490
22494,2313,Add,L,Buy,90.59,544,-1
22495,-1,Cancel,-1,-1,-1,-1,22482
22496,-1,Cancel,-1,-1,-1,-1,22486
22497,2211,Add,L,Sell,167.01,17,-1
22498,-1,Cancel,-1,-1,-1,-1,22494
22499,1131,Add,L,Sell,183.75,396,-1
22500,1131,Add,M,Sell,-1,441,-1
22501,1131,Add,L,Buy,138.57,250,-1
22502,-1,Cancel,-1,-1,-1,-1,22484
22503,-1,Cancel,-1,-1,-1,-1,22499
22504,-1,Cancel,-1,-1,-1,-1,22488
22505,2313,Add,L,Buy,78.29,127,-1
22506,-1,Cancel,-1,-1,-1,-1,22497
22507,1131,Add,M,Sell,-1,16,-1
22508,2211,Add,L,Sell,75.73,471,-1
22509,-1,Cancel,-1,-1,-1,-1,22471
22510,-1,Cancel,-1,-1,-1,-1,22508
22511,-1,Cancel,-1,-1,-1,-1,22501
22512,-1,Cancel,-1,-1,-1,-1,22505
22513,2313,Add,L,Sell,103.39,553,-1
22514,-1,Cancel,-1,-1,-1,-1,22513
22515,2313,Add,L,Buy,235.23,503,-1
22516,-1,Cancel,-1,-1,-1,-1,22515
22517,2313,Add,L,Sell,237.41,72,-1
22518,2313,Add,L,Buy,61.98,332,-1
22519,-1,Cancel,-1,-1,-1,-1,22517
22520,-1,Cancel,-1,-1,-1,-1,22518
22521,1131,Add,L,Sell,149.83,408,-1
22522,1131,Add,L,Sell,69.74,520,-1
22523,1131,Add,L,Buy,62.43,3,-1
22524,-1,Cancel,-1,-1,-1,-1,22522
22525,1131,Add,L,Sell,179.19,158,-1
22526,2313,Add,L,Sell,177.02,276,-1
22527,-1,Cancel,-1,-1,-1,-1,22526
22528,-1,Cancel,-1,-1,-1,-1,22521
22529,-1,Cancel,-1,-1,-1,-1,22523
22530,2313,Add,L,Sell,208.39,128,-1
22531,2211,Add,M,Sell,-1,110,-1
22532,1131,Add,L,Sell,75.50,357,-1
22533,-1,Cancel,-1,-1,-1,-1,22532
22534,1131,Add,L,Sell,188.09,356,-1
22535,-1,Cancel,-1,-1,-1,-1,22525
22536,-1,Cancel,-1,-1,-1,-1,22534
22537,2211,Add,M,Sell,-1,527,-1
22538,2211,Add,L,Buy,115.57,474,-1
22539,2211,Add,M,Sell,-1,252,-1
22540,-1,Cancel,-1,-1,-1,-1,22538
22541,2313,Add,L,Sell,45.63,361,-1
22542,-1,Cancel,-1,-1,-1,-1,22530
22543,-1,Cancel,-1,-1,-1,-1,22541
22544,1131,Add,L,Buy,145.86,281,-1
22545,-1,Cancel,-1,-1,-1,-1,22544
22546,2313,Add,L,Buy,210.82,76,-1
22547,2313,Add,L,Buy,223.76,533,-1
22548,1131,Add,L,Sell,85.76,269,-1
22549,2211,Add,L,Sell,51.93,172,-1
22550,-1,Cancel,-1,-1,-1,-1,22548
22551,-1,Cancel,-1,-1,-1,-1,22546
22552,-1,Cancel,-1,-1,-1,-1,22547
22553,-1,Cancel,-1,-1,-1,-1,22549
22554,2313,Add,L,Buy,64.40,194,-1
22555,-1,Cancel,-1,-1,-1,-1,22554
22556,2211,Add,L,Sell,175.40,96,-1
22557,2313,Add,L,Sell,85.06,345,-1
22558,-1,Cancel,-1,-1,-1,-1,22557
22559,-1,Cancel,-1,-1,-1,-1,22556
22560,2211,Add,M,Sell,-1,86,-1
22561,2211,Add,L,Buy,155.33,259,-1
22562,-1,Cancel,-1,-1,-1,-1,22561
22563,2211,Add,M,Buy,-1,461,-1
22564,1131,Add,L,Buy,83.58,408,-1
22565,2211,Add,M,Buy,-1,289,-1
22566,1131,Add,L,Buy,220.27,423,-1
22567,-1,Cancel,-1,-1,-1,-1,22566
22568,-1,Cancel,-1,-1,-1,-1,22564
22569,2211,Add,L,Sell,174.46,134,-1
22570,-1,Cancel,-1,-1,-1,-1,22569
22571,1131,Add,L,Sell,162.04,427,-1
22572,-1,Cancel,-1,-1,-1,-1,22571
22573,2211,Add,M,Sell,-1,152,-1
22574,2211,Add,L,Sell,218.22,150,-1
22575,-1,Cancel,-1,-1,-1,-1,22574
22576,2313,Add,L,Sell,101.17,450,-1
22577,-1,Cancel,-1,-1,-1,-1,22576
22578,2313,Add,L,Buy,219.35,264,-1
22579,2211,Add,L,Buy,145.53,498,-1
22580,1131,Add,M,Sell,-1,144,-1
22581,-1,Cancel,-1,-1,-1,-1,22578
22582,1131,Add,M,Buy,-1,236,-1
22583,-1,Cancel,-1,-1,-1,-1,22579
22584,1131,Add,L,Buy,153.56,460,-1
22585,1131,Add,L,Sell,212.84,243,-1
22586,-1,Cancel,-1,-1,-1,-1,22585
22587,-1,Cancel,-1,-1,-1,-1,22584
22588,1131,Add,M,Buy,-1,428,-1
22589,2313,Add,M,Sell,-1,589,-1
22590,1131,Add,M,Sell,-1,61,-1
22591,1131,Add,L,Sell,97.55,318,-1
22592,1131,Add,L,Buy,56.01,347,-1
22593,2211,Add,L,Buy,155.19,180,-1
22594,1131,Add,L,Buy,80.68,202,-1
22595,2313,Add,L,Sell,48.14,484,-1
22596,-1,Cancel,-1,-1,-1,-1,22592
22597,-1,Cancel,-1,-1,-1,-1,22593
22598,2313,Add,L,Buy,236.87,539,-1
22599,-1,Cancel,-1,-1,-1,-1,22591
22600,-1,Cancel,-1,-1,-1,-1,22594
22601,-1,Cancel,-1,-1,-1,-1,22595
22602,2313,Add,M,Buy,-1,508,-1
22603,2211,Add,L,Buy,212.17,42,-1
22604,-1,Cancel,-1,-1,-1,-1,22598
22605,2313,Add,L,Buy,41.47,53,-1
22606,1131,Add,L,Buy,237.08,162,-1
22607,-1,Cancel,-1,-1,-1,-1,22605
22608,-1,Cancel,-1,-1,-1,-1,22603
22609,2211,Add,L,Sell,69.70,329,-1
22610,2211,Add,M,Sell,-1,205,-1
22611,2313,Add,L,Buy,173.04,135,-1
22612,-1,Cancel,-1,-1,-1,-1,22606
22613,-1,Cancel,-1,-1,-1,-1,22609
22614,-1,Cancel,-1,-1,-1,-1,22611
22615,1131,Add,M,Sell,-1,575,-1
22616,2313,Add,M,Sell,-1,271,-1
22617,1131,Add,L,Sell,77.94,83,-1
22618,2211,Add,L,Buy,64.80,409,-1
22619,2313,Add,L,Buy,125.64,367,-1
22620,1131,Add,L,Sell,222.34,10,-1
22621,1131,Add,L,Buy,61.84,226,-1
22622,-1,Cancel,-1,-1,-1,-1,22618
22623,-1,Cancel,-1,-1,-1,-1,22617
22624,2313,Add,M,Buy,-1,378,-1
22625,1131,Add,L,Buy,87.69,349,-1
22626,-1,Cancel,-1,-1,-1,-1,22620
22627,1131,Add,L,Sell,136.82,461,-1
22628,2211,Add,L,Buy,63.63,38,-1
22629,-1,Cancel,-1,-1,-1,-1,22625
22630,2211,Add,L,Sell,140.42,97,-1
22631,-1,Cancel,-1,-1,-1,-1,22630
22632,1131,Add,L,Sell,67.49,506,-1
22633,2211,Add,M,Buy,-1,168,-1
22634,1131,Add,L,Buy,220.84,441,-1
22635,-1,Cancel,-1,-1,-1,-1,22628
22636,-1,Cancel,-1,-1,-1,-1,22619
22637,-1,Cancel,-1,-1,-1,-1,22621
22638,2313,Add,M,Sell,-1,384,-1
22639,-1,Cancel,-1,-1,-1,-1,22634
22640,-1,Cancel,-1,-1,-1,-1,22632
22641,1131,Add,M,Sell,-1,50,-1
22642,2211,Add,L,Sell,99.36,101,-1
22643,-1,Cancel,-1,-1,-1,-1,22627
22644,-1,Cancel,-1,-1,-1,-1,22642
22645,2313,Add,L,Sell,169.75,567,-1
22646,-1,Cancel,-1,-1,-1,-1,22645
22647,2313,Add,L,Sell,225.02,276,-1
22648,1131,Add,L,Sell,101.33,370,-1
22649,1131,Add,M,Sell,-1,533,-1
22650,-1,Cancel,-1,-1,-1,-1,22648
22651,2313,Add,L,Sell,92.80,44,-1
22652,-1,Cancel,-1,-1,-1,-1,22651
22653,-1,Cancel,-1,-1,-1,-1,22647
22654,2211,Add,M,Buy,-1,46,-1
22655,1131,Add,L,Sell,143.13,397,-1
22656,1131,Add,M,Sell,-1,349,-1
22657,-1,Cancel,-1,-1,-1,-1,22655
22658,2211,Add,L,Sell,167.10,135,-1
22659,2313,Add,L,Sell,96.99,64,-1
22660,1131,Add,L,Sell,216.36,347,-1
22661,2211,Add,L,Buy,59.93,381,-1
22662,-1,Cancel,-1,-1,-1,-1,22658
22663,-1,Cancel,-1,-1,-1,-1,22659
22664,-1,Cancel,-1,-1,-1,-1,22661
22665,2313,Add,L,Sell,84.44,521,-1
22666,2211,Add,L,Sell,183.97,132,-1
22667,-1,Cancel,-1,-1,-1,-1,22660
22668,1131,Add,M,Buy,-1,468,-1
22669,2211,Add,L,Buy,68.72,494,-1
22670,-1,Cancel,-1,-1,-1,-1,22666
22671,1131,Add,M,Buy,-1,86,-1
